2621	aliquantulum  ADV
2622	aliquantum  ADV
2623	aliquatenus  ADV
2624	aliqui  ADV
2625	aliquid  ADV
2626	aliquit  ADV
2627	aliquo  ADV
2628	aliquod, undeclined  N N
2629	aliquod, undeclined  ADJ
2630	aliquodfariam  ADV
2631	aliquomodo  ADV
2632	aliquot, undeclined  N N
2633	aliquot, undeclined  ADJ
2634	aliquotfariam  ADV
2635	aliquotiens  ADV
2636	aliquoties  ADV
2637	aliquovorsum  ADV
2638	alisalius, alisalia, alisaliud  ADJ
2639	alisma, alismatis  N (3rd) N
2640	alitus, alitus  N (4th) M
2641	aliter  ADV
2642	alitudo, alitudinis  N (3rd) F
2643	alitura, aliturae  N (1st) F
2644	aliturgicus, aliturgica, aliturgicum  ADJ
2645	aliubei  ADV
2646	aliubi  ADV
2647	aliunde  ADV
2648	alius  CONJ
2649	aliusmodi  ADV
2650	aliuta  ADV
2651	allus, alli  N (2nd) M
2652	allabor, allabi, allapsus sum  V (3rd) DEP
2653	allaboro, allaborare, allaboravi, allaboratus  V (1st)
2654	allacrimo, allacrimare, -, -  V (1st) INTRANS
2655	allambo, allambere, -, -  V (3rd) TRANS
2656	allapsus, allapsus  N (4th) M
2657	allatro, allatrare, allatravi, allatratus  V (1st) TRANS
2658	allaudo, allaudare, allaudavi, allaudatus  V (1st) TRANS
2659	allaudabilis, allaudabilis, allaudabile  ADJ
2660	allavo, allavare, allavavi, allavatus  V (1st) TRANS
2661	allec, allecis  N (3rd) N
2662	allecto, allectare, allectavi, allectatus  V (1st) TRANS
2663	allectatio, allectationis  N (3rd) F
2664	allectator, allectatoris  N (3rd) M
2665	allector, allectoris  N (3rd) M
2666	allectura, allecturae  N (1st) F
2667	allego, allegere, allegi, allectus  V (3rd) TRANS
2668	allego, allegare, allegavi, allegatus  V (1st) TRANS
2669	allegatum, allegati  N (2nd) N
2670	allegatus, allegatus  N (4th) M
2671	allegatio, allegationis  N (3rd) F
2672	allegoria, allegoriae  N (1st) F
2673	allegoricus, allegorica, allegoricum  ADJ
2674	allegorice  ADV
2675	allegorizo, allegorizare, allegorizavi, allegorizatus  V (1st) INTRANS
2676	Alleluia  INTERJ
2677	alleluiaticus, alleluiatica, alleluiaticum  ADJ
2678	allenimentum, allenimenti  N (2nd) N
2679	allergia, allergiae  N (1st) F
2680	allergicus, allergica, allergicum  ADJ
2681	allevo, allevare, allevavi, allevatus  V (1st) TRANS
2682	allevo, allevare, allevavi, allevatus  V (1st) TRANS
2683	allevamentum, allevamenti  N (2nd) N
2684	allevatio, allevationis  N (3rd) F
2685	allevator, allevatoris  N (3rd) M
2686	allevio, alleviare, alleviavi, alleviatus  V (1st) TRANS
2687	alleviatio, alleviationis  N (3rd) F
2688	allex, allecis  N (3rd) N
2689	allium, allii  N (2nd) N
2690	allium, alli(i)  N (2nd) N
2691	alliatum, alliati  N (2nd) N
2692	allibentia, allibentiae  N (1st) F
2693	allibesco, allibescere, -, -  V (3rd) INTRANS
2694	allicefacio, allicefacere, allicefeci, allicefactus  V (3rd) TRANS
2695	allicefio, alliceferi, allicefactus sum  V SEMIDEP
2696	allicio, allicere, allexi, allectus  V (3rd) TRANS
2697	allido, allidere, allisi, allisus  V (3rd) TRANS
2698	alligo, alligare, alligavi, alligatus  V (1st) TRANS
2699	alligamentum, alligamenti  N (2nd) N
2700	alligatus, alligati  N (2nd) M
2701	alligatio, alligationis  N (3rd) F
2702	alligator, alligatoris  N (3rd) M
2703	alligatura, alligaturae  N (1st) F
2704	allino, allinere, allinevi, allinitus  V (3rd) TRANS
2705	allisio, allisionis  N (3rd) F
2706	Allobrox, Allobrogis  N (3rd) M
2707	alloco, allocare, allocavi, allocatus  V (1st)
2708	allocutio, allocutionis  N (3rd) F
2709	allocutio, allocutionis  N (3rd) F
2710	allodium, allodii  N (2nd) N
2711	allophylus, allophyla, allophylum  ADJ
2712	alloquor, alloqui, allocutus sum  V (3rd) DEP
2713	alloquium, alloqui(i)  N (2nd) N
2714	alluo, alluere, allui, -  V (3rd) TRANS
2715	allubentia, allubentiae  N (1st) F
2716	allubesco, allubescere, -, -  V (3rd) INTRANS
2717	alluceo, allucere, alluxi, -  V (2nd)
2718	allucinator, allucinatoris  N (3rd) M
2719	alluctor, alluctari, alluctatus sum  V (1st) DEP
2720	alludo, alludere, allusi, allusus  V (3rd)
2721	alludio, alludiare, alludiavi, alludiatus  V (1st) INTRANS
2722	allusio, allusionis  N (3rd) F
2723	alluvies, alluviei  N (5th) F
2724	alluvies, alluviei  N (5th) F
2725	alluvius, alluvia, alluvium  ADJ
2726	alluvio, alluvionis  N (3rd) F
2727	almus, alma, almum  ADJ
2728	almarium, almarii  N (2nd) N
2729	almitas, almitatis  N (3rd) F
2730	almities, almitiei  N (5th) F
2731	almonium, almonii  N (2nd) N
2732	almucia, almuciae  N (1st) F
2733	almutium, almutii  N (2nd) N
2734	alnus, alni  N (2nd) F
2735	alnus, alna, alnum  ADJ
2736	alneus, alnea, alneum  ADJ
2737	aloe, aloes  N F
2738	alogus, aloga, alogum  ADJ
2739	alogia, alogiae  N (1st) F
2740	alopecia, alopeciae  N (1st) F
2741	alopecis, alopecidis  N (3rd) F
2742	alopecuros, alopecuri  N F
2743	alopex, alopecis  N (3rd) F
2744	alphus, alphi  N (2nd) M
2745	alphos, alphi  N M
2746	alpha, undeclined  N N
2747	alphabetum, alphabeti  N (2nd) N
2748	alphabeticus, alphabetica, alphabeticum  ADJ
2749	Alpinus, Alpina, Alpinum  ADJ
2750	Alpis, Alpis  N (3rd) F
2751	alsus, alsa -um, alsior -or -us, alsissimus -a -um  ADJ
2752	alsius, alsia, alsium  ADJ
2753	alsidena, alsidenae  N (1st) F
2754	alsine, alsines  N F
2755	alsiosus, alsiosi  N (2nd) M
2756	alsiosus, alsiosa, alsiosum  ADJ
2757	alsulegia, alsulegiae  N (1st) F
2758	altum, alti  N (2nd) N
2759	altus, altus  N (4th) M
2760	alto, altare, altavi, altatus  V (1st) TRANS
2761	altus, alta -um, altior -or -us, altissimus -a -um  ADJ
2762	altanus, altani  N (2nd) M
2763	altar, altaris  N (3rd) N
2764	altaragium, altaragii  N (2nd) N
2765	altare, altaris  N (3rd) N
2766	altarium, altarii  N (2nd) N
2767	altarista, altaristae  N (1st) M
2768	alte, altius, altissime  ADV
2769	alter  CONJ
2770	alter, altera, alterum  ADJ
2771	alter, altera, alterum  ADJ
2772	alteramentum, alteramenti  N (2nd) N
2773	alteras  ADV
2774	alteratio, alterationis  N (3rd) F
2775	altercum, alterci  N (2nd) N
2776	alterco, altercare, altercavi, altercatus  V (1st)
2777	altercor, altercari, altercatus sum  V (1st) DEP
2778	altercabilis, altercabilis, altercabile  ADJ
2779	altercatio, altercationis  N (3rd) F
2780	altercator, altercatoris  N (3rd) M
2781	alterculum, alterculi  N (2nd) N
2782	alterinsecus  ADV
2783	alterius  ADV
2784	alternus, alterna, alternum  ADJ
2785	alterno, alternare, alternavi, alternatus  V (1st)
2786	alternatus, alternata, alternatum  ADJ
2787	alternatim  ADV
2788	alternatio, alternationis  N (3rd) F
2789	alterne  ADV
2790	alternis  ADV
2791	alterorsus  ADV
2792	alterplex, (gen.), alterplicis  ADJ
2793	alteruter, alterutra, alterutrum  ADJ
2794	alterutraque  ADV
2795	alterutrique  ADV
2796	alterutrum  ADV
2797	althaea, althaeae  N (1st) F
2798	alticinctus, alticincta, alticinctum  ADJ
2799	alticomus, alticoma, alticomum  ADJ
2800	altifrons, (gen.), altifrontis  ADJ
2801	altijugus, altijuga, altijugum  ADJ
2802	altilis, altilis, altile  ADJ
2803	altilaneus, altilanea, altilaneum  ADJ
2804	altilium, altilii  N (2nd) N
2805	altiliarius, altiliari(i)  N (2nd) M
2806	altilis, altilis  N (3rd) F
2807	altipendulus, altipendula, altipendulum  ADJ
2808	altipotens, (gen.), altipotentis  ADJ
2809	altisonus, altisona, altisonum  ADJ
2810	altispex, altispicis  N (3rd) M
2811	altistria, altistriae  N (1st) F
2812	altithronus, altithroni  N (2nd) M
2813	altitonus, altitona, altitonum  ADJ
2814	altitonans, (gen.), altitonantis  ADJ
2815	altitudo, altitudinis  N (3rd) F
2816	altiusculus, altiuscula, altiusculum  ADJ
2817	altiuscule  ADV
2818	altivolus, altivola, altivolum  ADJ
2819	altivolans, (gen.), altivolantis  ADJ
2820	altor, altoris  N (3rd) M
2821	altrimsecus  ADV
2822	altrinsecus  ADV
2823	altrix, altricis  N (3rd) F
2824	altrovorsum  ADV
2825	altruista, altruistae  N (1st) M
2826	altum  ADV
2827	alucinor, alucinari, alucinatus sum  V (1st) DEP
2828	alucinatio, alucinationis  N (3rd) F
2829	alucinator, alucinatoris  N (3rd) M
2830	alucinogenus, alucinogena, alucinogenum  ADJ
2831	alucita, alucitae  N (1st) F
2832	alumen, aluminis  N (3rd) N
2833	alumentum, alumenti  N (2nd) N
2834	alumentarius, alumentari(i)  N (2nd) M
2835	alumentarius, alumentaria, alumentarium  ADJ
2836	aluminatus, aluminata, aluminatum  ADJ
2837	aluminatius, aluminati(i)  N (2nd) M
2838	aluminium, aluminii  N (2nd) N
2839	aluminosum, aluminosi  N (2nd) N
2840	aluminosus, aluminosa, aluminosum  ADJ
2841	alumna, alumnae  N (1st) F
2842	alumnus, alumni  N (2nd) M
2843	alumnus, alumna, alumnum  ADJ
2844	alumno, alumnare, alumnavi, alumnatus  V (1st) TRANS
2845	alumnor, alumnari, alumnatus sum  V (1st) DEP
2846	alumnaticum, alumnatici  N (2nd) N
2847	alumnula, alumnulae  N (1st) F
2848	alumnulus, alumnuli  N (2nd) M
2849	alumonia, alumoniae  N (1st) F
2850	alumonium, alumoni(i)  N (2nd) N
2851	aluta, alutae  N (1st) F
2852	alutacius, alutacia, alutacium  ADJ
2853	alutarius, alutaria, alutarium  ADJ
2854	alvus, alvi  N (2nd) C
2855	alvarium, alvari(i)  N (2nd) N
2856	alveus, alvei  N (2nd) M
2857	alveus, alvei  N (2nd) M
2858	alveum, alvei  N (2nd) N
2859	alveare, alvearis  N (3rd) N
2860	alvearium, alveari(i)  N (2nd) N
2861	alveatus, alveata, alveatum  ADJ
2862	alveolus, alveoli  N (2nd) M
2863	alveolatus, alveolata, alveolatum  ADJ
2864	alypon, alypi  N N
2865	alysson, alyssi  N N
2866	alytharcha, alytharchae  N (1st) M
2867	alytharches, alytharchae  N M
2868	alytharchia, alytharchiae  N (1st) M
2869	ama, amae  N (1st) F
2870	amo, amare, additional, forms  V
2871	amo, amare, amavi, amatus  V (1st)
2872	amabilis, amabile, amabilior -or -us, amabilissimus -a -um  ADJ
2873	amabilitas, amabilitatis  N (3rd) F
2874	amabiliter, amabilius, amabilissime  ADV
2875	Amalechita, Amalechitae  N (1st) M
2876	amando, amandare, amandavi, amandatus  V (1st) TRANS
2877	amandatio, amandationis  N (3rd) F
2878	amans, amantis  N (3rd) C
2879	amans, amantis (gen.), amantior -or -us, amantissimus -a -um  ADJ
2880	amanter, amantius, amantissime  ADV
2881	amanuensis, amanuensis  N (3rd) C
2882	amarum, amari  N (2nd) N
2883	amarus, amara -um, amarior -or -us, amarissimus -a -um  ADJ
2884	amaracus, amaraci  N (2nd) C
2885	amaracum, amaraci  N (2nd) N
2886	amaracinum, amaracini  N (2nd) N
2887	amaracinus, amaracina, amaracinum  ADJ
2888	amarantus, amaranti  N (2nd) M
2889	amare, amarius, amarissime  ADV
2890	amaresco, amarescere, -, -  V (3rd) INTRANS
2891	amarico, amaricare, amaricavi, amaricatus  V (1st) TRANS
2892	amaricor, amaricari, amaricatus sum  V (1st) DEP
2893	amaritas, amaritatis  N (3rd) F
2894	amariter  ADV
2895	amarities, amaritiei  N (5th) F
2896	amaritudo, amaritudinis  N (3rd) F
2897	amaror, amaroris  N (3rd) M
2898	amarulentus, amarulenta, amarulentum  ADJ
2899	amarulentia, amarulentiae  N (1st) F
2900	amarum  ADV
2901	amasco, amascere, -, -  V (3rd) INTRANS
2902	amasia, amasiae  N (1st) F
2903	amasius, amasii  N (2nd) M
2904	amasio, amasionis  N (3rd) M
2905	amasiuncula, amasiunculae  N (1st) F
2906	amasiunculus, amasiunculi  N (2nd) M
2907	amata, amatae  N (1st) F
2908	amatus, amata, amatum  ADJ
2909	amatio, amationis  N (3rd) F
2910	amator, amatoris  N (3rd) M
2911	amator, amatoris  N (3rd) M
2912	amatorculus, amatorculi  N (2nd) M
2913	amatorium, amatori(i)  N (2nd) N
2914	amatorius, amatoria, amatorium  ADJ
2915	amatorie  ADV
2916	amatrix, amatricis  N (3rd) F
2917	amatrix, (gen.), amatricis  ADJ
2918	amaturio, amaturire, amaturivi, amaturitus  V (4th) TRANS
2919	amaxites, amaxitae  N M
2920	Amazon, Amazonis  N (3rd) F
2921	amb  NUM
2922	ambactus, ambacti  N (2nd) M
2923	ambadedo, ambadedere, ambadedi, ambadesus  V (3rd) TRANS
2924	ambadedo, ambadesse, -, -  V TRANS
2925	ambages, ambagis  N (3rd) F
2926	ambagiosus, ambagiosa, ambagiosum  ADJ
2927	ambago, ambaginis  N (3rd) F
2928	ambarvalis, ambarvalis, ambarvale  ADJ
2929	ambecisus, ambecisus  N (4th) M
2930	ambedo, ambedere, ambedi, ambesus  V (3rd) TRANS
2931	ambedo, ambesse, -, -  V TRANS
2932	ambestrix, ambestricis  N (3rd) F
2933	ambio, ambire, ambivi, ambitus  V (4th)
2934	ambidens, ambidentis  N (3rd) M
2935	ambienter  ADV
2936	ambifarius, ambifaria, ambifarium  ADJ
2937	ambifariam  ADV
2938	ambifarie  ADV
2939	ambiga, ambigae  N (1st) F
2940	ambigo, ambigere, -, -  V (3rd)
2941	ambiguum, ambigui  N (2nd) N
2942	ambiguus, ambigua, ambiguum  ADJ
2943	ambigue  ADV
2944	ambiguitas, ambiguitatis  N (3rd) F
2945	Ambiorix, Ambiorigis  N (3rd) M
2946	ambitus, ambitus  N (4th) M
2947	ambitio, ambitionis  N (3rd) F
2948	ambitiosus, ambitiosa -um, ambitiosior -or -us, ambitiosissimus -a -um  ADJ
2949	ambitiose, ambitiosius, ambitiosissime  ADV
2950	ambitor, ambitoris  N (3rd) M
2951	ambitudo, ambitudinis  N (3rd) F
2952	ambivalentia, ambivalentiae  N (1st) F
2953	ambivium, ambivi(i)  N (2nd) N
2954	ambligonius, ambligonia, ambligonium  ADJ
2955	amblygonius, amblygonia, amblygonium  ADJ
2956	ambolagium, ambolagii  N (2nd) N
2957	ambon, ambonis  N (3rd) M
2958	ambro, ambronis  N (3rd) M
2959	ambroscus, ambrosca, ambroscum  ADJ
2960	ambrosia, ambrosiae  N (1st) F
2961	ambrosius, ambrosia, ambrosium  ADJ
2962	ambrosiacus, ambrosiaca, ambrosiacum  ADJ
2963	ambrosialis, ambrosialis, ambrosiale  ADJ
2964	ambubaia, ambubaiae  N (1st) F
2965	ambubaia, ambubaiae  N (1st) F
2966	ambubeia, ambubeiae  N (1st) F
2967	ambufariam  ADV
2968	ambulo, ambulare, ambulavi, ambulatus  V (1st) INTRANS
2969	ambulacrum, ambulacri  N (2nd) N
2970	ambulatilis, ambulatilis, ambulatile  ADJ
2971	ambulatio, ambulationis  N (3rd) F
2972	ambulatiuncula, ambulatiunculae  N (1st) F
2973	ambulativum, ambulativi  N (2nd) N
2974	ambulator, ambulatoris  N (3rd) M
2975	ambulatorius, ambulatoria, ambulatorium  ADJ
2976	ambulatrix, (gen.), ambulatricis  ADJ
2977	ambulatura, ambulaturae  N (1st) F
2978	ambultus, ambultus  N (4th) M
2979	amburo, amburere, ambussi, ambustus  V (3rd) TRANS
2980	amburbale, amburbalis  N (3rd) N
2981	Amburbium, Amburbi(i)  N (2nd) N
2982	amburbium, amburbi(i)  N (2nd) N
2983	ambustum, ambusti  N (2nd) N
2984	ambustio, ambustionis  N (3rd) F
2985	ambustulatus, ambustulata, ambustulatum  ADJ
2986	amellus, amelli  N (2nd) M
2987	amen  ADV
2988	amendator, amendatoris  N (3rd) M
2989	amens, amentis (gen.), amentior -or -us, amentissimus -a -um  ADJ
2990	amentum, amenti  N (2nd) N
2991	amento, amentare, amentavi, amentatus  V (1st) TRANS
2992	amentia, amentiae  N (1st) F
2993	amentius  ADV
2994	amercio, amerciare, amerciavi, amerciatus  V (1st)
2995	America, Americae  N (1st) F
2996	Americanus, Americana, Americanum  ADJ
2997	amerimnon, amerimni  N N
2998	ames, amitis  N (3rd) M
2999	amethystus, amethysti  N (2nd) F
3000	amethystus, amethysta, amethystum  ADJ
3001	amethystinus, amethystina, amethystinum  ADJ
3002	amethystinatus, amethystinata, amethystinatum  ADJ
3003	amethystizon, (gen.), amethystizontos  ADJ
3004	ametor, (gen.), ametoris  ADJ
3005	amfitapa, amfitapae  N (1st) F
3006	amflexus, amflexa, amflexum  ADJ
3007	amfractus, amfractus  N (4th) M
3008	ami, undeclined  N N
3009	amia, amiae  N (1st) F
3010	amias, amiae  N M
3011	amium, amii  N (2nd) N
3012	amiantus, amianti  N (2nd) M
3013	amica, amicae  N (1st) F
3014	amicus, amici  N (2nd) M
3015	amicus, amica -um, amicior -or -us, amicissimus -a -um  ADJ
3016	amico, amicare, -, -  V (1st) TRANS
3017	amicabilis, amicabilis, amicabile  ADJ
3018	amicabiliter  ADV
3019	amicalis, amicalis, amicale  ADJ
3020	amicarius, amicari(i)  N (2nd) M
3021	amice, amicius, amicissime  ADV
3022	amicio, amicire, amicui, amictus  V (4th) TRANS
3023	amicio, amicire, amixi, amictus  V (4th) TRANS
3024	amicicia, amiciciae  N (1st) F
3025	amicimen, amiciminis  N (3rd) N
3026	amicinum, amicini  N (2nd) N
3027	amiciter  ADV
3028	amicitia, amicitiae  N (1st) F
3029	amicities, amicitiei  N (5th) F
3030	amicosus, amicosa, amicosum  ADJ
3031	amictus, amictus  N (4th) M
3032	amictorium, amictorii  N (2nd) N
3033	amictorius, amictoria, amictorium  ADJ
3034	amicula, amiculae  N (1st) F
3035	amiculus, amiculi  N (2nd) M
3036	amiculum, amiculi  N (2nd) N
3037	amigro, amigrare, amigravi, amigratus  V (1st) INTRANS
3038	amilum, amili  N (2nd) N
3039	Aminaeus, Aminaea, Aminaeum  ADJ
3040	Amineus, Aminea, Amineum  ADJ
3041	Aminneus, Aminnea, Aminneum  ADJ
3042	Aminnius, Aminnia, Aminnium  ADJ
3043	amissus, amissus  N (4th) M
3044	amissibilis, amissibilis, amissibile  ADJ
3045	amissio, amissionis  N (3rd) F
3046	amita, amitae  N (1st) F
3047	amitina, amitinae  N (1st) F
3048	amitinus, amitini  N (2nd) M
3049	amitinus, amitina, amitinum  ADJ
3050	amitto, amittere, amisi, amissus  V (3rd) TRANS
3051	Ammanites, Ammanitae  N M
3052	Ammanitis, Ammanitidos/is  N F
3053	Ammanitis, (gen.), Ammanitidis  ADJ
3054	ammaturo, ammaturare, ammaturavi, ammaturatus  V (1st) TRANS
3055	ammeo, ammeare, ammeavi, ammeatus  V (1st) INTRANS
3056	ammentum, ammenti  N (2nd) N
3057	ammento, ammentare, ammentavi, ammentatus  V (1st) TRANS
3058	ammetior, ammetiri, ammensus sum  V (4th) DEP
3059	ammi, undeclined  N N
3060	ammium, ammii  N (2nd) N
3061	ammigro, ammigrare, ammigravi, ammigratus  V (1st) INTRANS
3062	Ammineus, Amminea, Ammineum  ADJ
3063	amminiculum, amminiculi  N (2nd) N
3064	amminiculo, amminiculare, amminiculavi, amminiculatus  V (1st) TRANS
3065	amminiculor, amminiculari, amminiculatus sum  V (1st) DEP
3066	amminiculabundus, amminiculabunda, amminiculabundum  ADJ
3067	amminiculatus, amminiculata -um, amminiculatior -or -us, amminiculatissimus -a -u  ADJ
3068	amminiculator, amminiculatoris  N (3rd) M
3069	amminister, amministri  N (2nd) M
3070	amministra, amministrae  N (1st) F
3071	amministro, amministrare, amministravi, amministratus  V (1st)
3072	amministratio, amministrationis  N (3rd) F
3073	amministrativus, amministrativa, amministrativum  ADJ
3074	amministrator, amministratoris  N (3rd) M
3075	amministratorius, amministratoria, amministratorium  ADJ
3076	ammiror, ammirari, ammiratus sum  V (1st) DEP
3077	ammirabilis, ammirabilis, ammirabile  ADJ
3078	ammirabilitas, ammirabilitatis  N (3rd) F
3079	ammirabiliter  ADV
3080	ammirandus, ammiranda, ammirandum  ADJ
3081	ammiranter  ADV
3082	ammiratio, ammirationis  N (3rd) F
3083	ammirator, ammiratoris  N (3rd) M
3084	ammisceo, ammiscere, ammiscui, ammixtus  V (2nd) TRANS
3085	ammissum, ammissi  N (2nd) N
3086	ammissus, ammissus  N (4th) M
3087	ammissarius, ammissarii  N (2nd) M
3088	ammissarius, ammissaria, ammissarium  ADJ
3089	ammissio, ammissionis  N (3rd) F
3090	ammissionalis, ammissionalis  N (3rd) M
3091	ammissivus, ammissiva, ammissivum  ADJ
3092	ammissor, ammissoris  N (3rd) M
3093	ammissura, ammissurae  N (1st) F
3094	ammistus, ammistus  N (4th) M
3095	ammistio, ammistionis  N (3rd) F
3096	ammitto, ammittere, ammisi, ammissus  V (3rd) TRANS
3097	ammixtus, ammixtus  N (4th) M
3098	ammixtus, ammixta, ammixtum  ADJ
3099	ammixtio, ammixtionis  N (3rd) F
3100	ammochrysus, ammochrysi  N (2nd) M
3101	ammoderor, ammoderari, -  V (1st) DEP
3102	ammoderate  ADV
3103	ammodo  ADV
3104	ammodulor, ammodulari, ammodulatus sum  V (1st) DEP
3105	ammodum  ADV
3106	ammodytes, ammodytae  N M
3107	ammoenio, ammoenire, ammoenivi, ammoenitus  V (4th) TRANS
3108	ammolior, ammoliri, ammolitus sum  V (4th) DEP
3109	ammoneo, ammonere, ammonui, ammonitus  V (2nd) TRANS
3110	ammonefacio, ammonefacere, ammonefeci, ammonefactus  V (3rd) TRANS
3111	ammonefio, ammoneferi, ammonefactus sum  V SEMIDEP
3112	ammoniacum, ammoniaci  N (2nd) N
3113	ammoniacus, ammoniaca, ammoniacum  ADJ
3114	ammoniacus, ammoniaca, ammoniacum  ADJ
3115	ammonitum, ammoniti  N (2nd) N
3116	ammonitus, ammonitus  N (4th) M
3117	ammonitio, ammonitionis  N (3rd) F
3118	ammonitor, ammonitoris  N (3rd) M
3119	ammonitorium, ammonitorii  N (2nd) N
3120	ammonitrum, ammonitri  N (2nd) N
3121	ammonitrix, ammonitricis  N (3rd) F
3122	ammordeo, ammordere, ammordi, ammorsus  V (2nd) TRANS
3123	ammorsus, ammorsus  N (4th) M
3124	ammorsus, ammorsa, ammorsum  ADJ
3125	ammotio, ammotionis  N (3rd) F
3126	ammoveo, ammovere, ammovi, ammotus  V (2nd) TRANS
3127	ammugio, ammugire, -, -  V (4th) INTRANS
3128	ammulco, ammulcare, -, -  V (1st) TRANS
3129	ammurmuro, ammurmurare, ammurmuravi, ammurmuratus  V (1st) INTRANS
3130	ammurmuror, ammurmurari, ammurmuratus sum  V (1st) DEP
3131	ammurmuratio, ammurmurationis  N (3rd) F
3132	ammutilo, ammutilare, ammutilavi, ammutilatus  V (1st) TRANS
3133	amnacum, amnaci  N (2nd) N
3134	amnensis, amnensis  N (3rd) F
3135	amnesis, amnesis  N (3rd) F
3136	amnestia, amnestiae  N (1st) F
3137	amnicus, amnica, amnicum  ADJ
3138	amnicolus, amnicola, amnicolum  ADJ
3139	amniculus, amniculi  N (2nd) M
3140	amnigenus, amnigena, amnigenum  ADJ
3141	amnis, amnis  N (3rd) M
3142	amodo  ADV
3143	amoebaeus, amoebaea, amoebaeum  ADJ
3144	amoenum, amoeni  N (2nd) N
3145	amoeno, amoenare, amoenavi, amoenatus  V (1st) TRANS
3146	amoenus, amoena -um, amoenior -or -us, amoenissimus -a -um  ADJ
3147	amoene, amoenius, amoenissime  ADV
3148	amoenitas, amoenitatis  N (3rd) F
3149	amoeniter  ADV
3150	amoletum, amoleti  N (2nd) N
3151	amolior, amoliri, amolitus sum  V (4th) DEP
3152	amolitio, amolitionis  N (3rd) F
3153	amomum, amomi  N (2nd) N
3154	amomon, amomi  N N
3155	amomis, amomidis  N (3rd) F
3156	amor, amoris  N (3rd) M
3157	amorabundus, amorabunda, amorabundum  ADJ
3158	amorifer, amorifera, amoriferum  ADJ
3159	amorificus, amorifica, amorificum  ADJ
3160	amortizatio, amortizationis  N (3rd) F
3161	amos, amoris  N (3rd) M
3162	amothystinatus, amothystinata, amothystinatum  ADJ
3163	amotibilis, amotibilis, amotibile  ADJ
3164	amotio, amotionis  N (3rd) F
3165	amoveo, amovere, amovi, amotus  V (2nd) TRANS
3166	amovibilis, amovibilis, amovibile  ADJ
3167	amovibilitas, amovibilitatis  N (3rd) F
3168	ampelos, ampeli  N F
3169	ampelinus, ampelina, ampelinum  ADJ
3170	ampelitis, ampelitidis  N (3rd) F
3171	ampelodesmos, ampelodesmi  N M
3172	ampeloeuce, ampeloeuces  N F
3173	ampeloprason, ampeloprasi  N N
3174	ampendix, ampendicis  N (3rd) M
3175	amperium, amperii  N (2nd) N
3176	amphemerinos, amphemerinos, -  ADJ
3177	-, -, amphemerinon  ADJ
3178	amphibalus, amphibali  N (2nd) M
3179	amphibius, amphibia, amphibium  ADJ
3180	amphibolus, amphibola, amphibolum  ADJ
3181	amphibolia, amphiboliae  N (1st) F
3182	amphibologia, amphibologiae  N (1st) F
3183	amphibrachys, amphibrachyos/i  N M
3184	amphibrevis, amphibrevis  N (3rd) M
3185	amphicomos, amphicomi  N M
3186	amphidane, amphidanes  N F
3187	amphimacrus, amphimacri  N (2nd) M
3188	amphimacros, amphimacri  N M
3189	amphimallum, amphimalli  N (2nd) N
3190	amphimallium, amphimallii  N (2nd) N
3191	amphiprostylos, amphiprostyli  N F
3192	amphisbaena, amphisbaenae  N (1st) F
3193	amphisporum, amphispori  N (2nd) N
3194	amphistomus, amphistoma, amphistomum  ADJ
3195	amphitane, amphitanes  N F
3196	amphitapos, amphitapi  N M
3197	amphithalamos, amphithalami  N M
3198	amphitheatrum, amphitheatri  N (2nd) N
3199	amphitheatralis, amphitheatralis, amphitheatrale  ADJ
3200	amphitheatricus, amphitheatrica, amphitheatricum  ADJ
3201	amphitheatriticus, amphitheatritica, amphitheatriticum  ADJ
3202	amphora, amphorae  N (1st) F
3203	amphoralis, amphoralis, amphorale  ADJ
3204	amphorarius, amphoraria, amphorarium  ADJ
3205	ampla, amplae  N (1st) F
3206	amplo, amplare, amplavi, amplatus  V (1st) TRANS
3207	amplus, ampla -um, amplior -or -us, amplissimus -a -um  ADJ
3208	ample, amplius, amplissime  ADV
3209	amplector, amplecti, amplexus sum  V (3rd) DEP
3210	amplexus, amplexus  N (4th) M
3211	amplexo, amplexare, amplexavi, amplexatus  V (1st) TRANS
3212	amplexor, amplexari, amplexatus sum  V (1st) DEP
3213	amplio, ampliare, ampliavi, ampliatus  V (1st) TRANS
3214	ampliatio, ampliationis  N (3rd) F
3215	ampliator, ampliatoris  N (3rd) M
3216	amplificus, amplifica, amplificum  ADJ
3217	amplifico, amplificare, amplificavi, amplificatus  V (1st) TRANS
3218	amplificatio, amplificationis  N (3rd) F
3219	amplificator, amplificatoris  N (3rd) M
3220	amplificatrum, amplificatri  N (2nd) N
3221	amplifice  ADV
3222	ampliter  ADV
3223	amplitudo, amplitudinis  N (3rd) F
3224	amplius, undeclined  N N
3225	amplius, undeclined  ADJ
3226	amplius  ADV
3227	ampliusculus, ampliuscula, ampliusculum  ADJ
3228	ampliuscule  ADV
3229	amploctor, amplocti, amploxus sum  V (3rd) DEP
3230	ampola, ampolae  N (1st) F
3231	ampollata, ampollatae  N (1st) F
3232	amptruo, amptruare, amptruavi, amptruatus  V (1st) INTRANS
3233	ampulla, ampullae  N (1st) F
3234	ampullor, ampullari, ampullatus sum  V (1st) DEP
3235	ampullaceus, ampullacea, ampullaceum  ADJ
3236	ampullarius, ampullari(i)  N (2nd) M
